DATAFLOW,LAST UPDATE,freq,unit,tra_meas,airp_pr,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFML,2019,156454,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMP,2016,48110,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMP,2017,46023,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMP,2018,46165,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMP,2019,46290,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMT,2016,67911,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMT,2017,66604,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFMT,2018,63665,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFTW,2016,85082,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFTW,2017,84890,
ESTAT:AVIA_PAR_BE(1.0),23/09/24 11:00:00,A,PAS,PAS_CRD,BE_EBCI_FR_LFTW,2018,86809,
